 04D4hf 0.936000 0.001000 2.8139e-06 2.0600e-07 0.048500 0.077700 0.747400 0.723200 53236.859375 1.980000 24.511700 0.076900 -3.8000e-08 5.8400e-09 0.007360 29.500000 37 0.804000 12.980000 8 7.620000 4 0 0.027000 -14.111708 44.086575 
 04D4ht 0.217000 0.001000 1.9641e-05 6.1500e-07 0.438800 0.027300 0.734200 0.155600 53257.214844 0.390000 22.402100 0.033500 7.3600e-09 -1.3100e-08 -6.8200e-04 15 23 0.894000 99.290001 94.110001 83.639999 4 0 0.025400 -3.143636 45.236729 
 03D3bl 0.355300 0.001000 1.5505e-05 4.1900e-07 0.206700 0.030600 0.223100 0.237400 52786.898438 0.470000 22.658800 0.029000 9.3400e-10 -8.9800e-09 -0.001180 34.799999 14 0.001590 70.750000 69.260002 66.919998 4 0 0.010300 -2.566636 27.595621 
 04D1pc 0.770000 0.001000 3.5108e-06 1.1700e-07 0.097100 0.059600 -0.120000 0.336500 53324.890625 0.470000 24.271500 0.035400 -1.6100e-08 -1.6400e-10 0.004050 36.799999 34 0.341000 21.940001 17.750000 11.300000 4 0 0.026000 -14.418573 36.943096 
 05D3kp 0.850000 0.001000 5.1810e-06 1.6400e-07 -0.132500 0.045400 1.256300 0.269400 53529.671875 0.360000 23.849001 0.033800 -1.7800e-08 1.2900e-09 0.001960 22.299999 36 0.964000 37.619999 29.530001 16.480000 4 0 0.010600 -14.805446 30.589401 
 05D4ek 0.536000 0.001000 1.1163e-05 3.2300e-07 0.059800 0.030100 0.243400 0.187700 53635.539062 0.180000 23.015499 0.030900 -3.2300e-08 -5.6000e-09 9.0000e-04 57.200001 53 0.321000 36.080002 35.369999 17.469999 4 0 0.027600 -14.444232 42.117554 
 06D3cc 0.683000 0.001000 5.3854e-06 3.2000e-07 -0.014500 0.051600 1.046100 0.548600 53760.601562 0.540000 23.806900 0.062600 -1.3300e-07 1.6800e-09 0.004410 8 17 0.966000 31.420000 13.070000 7.900000 4 0 0.008000 -13.661357 24.335800 
 06D3gx 0.760000 0.001000 6.3855e-06 2.5300e-07 -0.121100 0.071300 0.604700 0.624500 53934.625000 0.680000 23.622000 0.042300 -7.6400e-08 2.3800e-09 0.015900 18.799999 10 0.043000 28.070000 22.799999 6.420000 4 0 0.009000 -13.788119 4.939686 
 06D3dl 0.357000 0.001000 2.6613e-05 2.1300e-06 0.074800 0.039000 0.605800 0.432900 53820.535156 1.110000 22.072300 0.083700 -5.6500e-07 -5.9900e-08 0.003880 26.400000 24 0.333000 54.540001 35.509998 22.120001 4 0 0.009000 19.832064 46.341022 
 04D2cf 0.369000 0.001000 2.3771e-05 1.1900e-06 -0.005500 0.036700 -0.822600 0.210200 53075.941406 1 22.194901 0.052900 1.2100e-07 -3.7100e-08 -0.002840 13.600000 19 0.805000 119.129997 75.480003 63.220001 4 0 0.018500 3.291858 44.109177 
 04D1hx 0.560000 0.001000 7.6391e-06 1.9900e-07 0.110900 0.033500 0.341500 0.202100 53260.042969 0.280000 23.427401 0.027900 -1.3200e-08 -3.2800e-09 2.2900e-04 60.799999 50 0.141000 41.549999 36.110001 18.180000 4 0 0.027200 -15.047103 43.824593 
 05D1by 0.299000 0.001000 3.7036e-06 1.4300e-07 0.721400 0.031100 0.128300 0.273300 53616.617188 0.430000 24.213400 0.041200 -7.8300e-09 -3.7300e-09 8.3300e-04 57.400002 47 0.143000 38.889999 22.120001 21.090000 4 0 0.028300 -5.463469 45.320789 
 05D2ay 0.920000 0.001000 3.1644e-06 2.0300e-07 0.049000 0.090200 -0.084700 0.690900 53375.734375 0.940000 24.384300 0.067600 -4.1100e-08 3.5700e-09 0.013500 59.400002 37 0.011200 12.660000 10.510000 7.610000 4 0 0.016100 -13.626877 45.137768 
 05D1cc 0.564000 0.001000 9.1591e-06 2.5800e-07 -0.012800 0.030500 -0.107600 0.165000 53607.890625 0.240000 23.230400 0.030200 -1.6000e-08 -4.5000e-09 0.001120 76.800003 52 0.014400 48.119999 46.660000 21.250000 4 0 0.028400 -13.639484 43.220928 
 05D3hq 0.338000 0.001000 3.6455e-05 1.0200e-06 -0.026700 0.024100 -0.197800 0.116500 53486.843750 0.130000 21.730600 0.030100 -5.6300e-08 -1.7700e-08 3.6500e-04 98.500000 40 7.7400e-07 72.519997 67.370003 61.360001 4 0 0.008900 -13.006509 35.526749 
 05D2dy 0.510000 0.001000 1.5814e-05 4.5500e-07 -0.128200 0.030800 1.420000 0.357500 53441.046875 0.920000 22.637400 0.030800 2.4000e-08 -8.4200e-09 -4.3700e-04 35.200001 23 0.049400 78.709999 68.070000 38.930000 4 0 0.015800 -0.420900 41.228519 
 05D1dn 0.566000 0.001000 1.1172e-05 3.0400e-07 -0.022000 0.034300 1.277400 0.254200 53649.386719 0.390000 23.014700 0.029200 -3.2200e-08 -3.6700e-09 3.4900e-04 27.600000 45 0.981000 32.730000 32.639999 20.040001 4 0 0.029300 -6.294299 39.572960 
 05D4fe 0.984000 0.001000 2.5755e-06 1.8000e-07 -0.059200 0.060500 3.073700 0.819800 53640.121094 0.900000 24.607800 0.073300 -8.4200e-08 2.4500e-09 0.014200 39.599998 44 0.659000 14.210000 8.540000 7.700000 4 0 0.023700 -13.493477 34.832584 
 04D4hu 0.703000 0.001000 6.2171e-06 1.8300e-07 -0.092300 0.038800 0.140500 0.231200 53257.027344 0.340000 23.650999 0.031400 -1.5100e-08 -8.9300e-11 9.0900e-04 56.700001 44 0.095400 36.020000 29.209999 9.910000 4 0 0.025600 -13.235095 43.594761 
 06D2ce 0.820000 0.001000 4.9734e-06 2.4700e-07 0.013900 0.074700 2.074300 0.936700 53799.785156 1.340000 23.893400 0.052600 -7.4800e-08 3.9500e-09 0.032400 9 18 0.959000 22.250000 9.850000 9.220000 4 0 0.020400 -15.019444 43.134319 
 06D2cc 0.532000 0.001000 9.6002e-06 3.9000e-07 0.076400 0.049500 -0.519700 0.369300 53788.597656 0.440000 23.179300 0.043300 -9.1700e-08 -1.0300e-08 0.005040 31.600000 22 0.083700 25.080000 20.730000 15.280000 4 0 0.019300 -14.448638 44.231800 
 06D2bk 0.499000 0.001000 1.1214e-05 3.2700e-07 0.009800 0.032900 0.658900 0.335400 53773.582031 0.420000 23.010599 0.031200 -6.4200e-08 -5.8300e-09 0.003020 15.900000 16 0.460000 80.459999 38.860001 36.130001 4 0 0.019200 -4.776703 18.504442 
 04D4bk 0.880000 0.001000 4.3730e-06 1.8200e-07 -0.081800 0.058300 1.798800 0.482300 53192.265625 0.530000 24.033100 0.044300 -4.3700e-08 1.0800e-09 0.010200 44.099998 37 0.196000 24.870001 19.889999 12.770000 4 0 0.027700 -9.972292 41.548653 
 04D3fq 0.742000 0.001000 5.3250e-06 1.7400e-07 -0.054800 0.045100 -0.186500 0.324800 53120.054688 0.490000 23.819201 0.035000 -1.7900e-08 1.2000e-09 0.003130 56.900002 48 0.177000 19.910000 18.559999 9.290000 4 0 0.010800 -14.646397 44.922794 
 05D2ob 0.924000 0.001000 2.8232e-06 1.4800e-07 0.030500 0.064300 0.912800 0.689800 53727.503906 0.920000 24.508200 0.055300 -5.2000e-08 3.8700e-10 0.025400 38 34 0.292000 20.080000 9.130000 8 4 0 0.020700 -14.535186 38.365669 
 03D4dh 0.627000 0.001000 1.0261e-05 2.7600e-07 -0.073400 0.034500 1.192700 0.222600 52906.121094 0.300000 23.107000 0.028900 -2.4700e-08 -2.3400e-09 6.3900e-04 39.099998 30 0.124000 46.840000 42.560001 20.820000 4 0 0.028900 -12.697971 34.505951 
 05D1az 0.842000 0.001000 4.6799e-06 1.8900e-07 -4.0000e-04 0.055600 1.685100 0.408800 53603.136719 0.470000 23.959400 0.043000 -4.8200e-08 -2.6800e-10 0.007190 35.200001 43 0.794000 30.920000 20.629999 13.090000 4 0 0.024000 -9.000962 42.986942 
 05D4gw 0.808000 0.001000 3.8064e-06 1.8300e-07 0.037300 0.064100 0.131200 0.456700 53678.625000 0.690000 24.183701 0.050900 -1.8300e-08 2.5800e-09 0.004660 27.700001 21 0.148000 17.440001 9.270000 6.480000 4 0 0.023800 -15.124059 16.927500 
 06D4cq 0.411000 0.001000 2.1953e-05 5.4000e-07 -0.038800 0.021800 0.399700 0.110400 53947.339844 0.130000 22.281300 0.026400 -1.4300e-08 -8.2400e-09 -3.4400e-05 58.400002 41 0.038100 116.250000 68.040001 51.060001 4 0 0.027000 -8.400012 37.589092 
 05D1cb 0.632000 0.001000 7.7356e-06 1.8800e-07 -0.029300 0.032600 -0.183000 0.205300 53616.839844 0.320000 23.413799 0.026100 -1.0400e-08 -2.6000e-09 2.1500e-04 60.200001 53 0.230000 47.080002 43.799999 22.670000 4 0 0.028200 -14.877021 40.124035 
 03D4cn 0.818000 0.001000 6.6840e-07 2.4100e-07 -1.600000 0.387600 -4.237100 1.479200 53224.554688 2.840000 26.072399 0.334800 -2.6000e-07 3.7000e-14 -9.5100e-06 26.700001 13 0.013800 7.650000 2.890000 1.320000 4 0 0.029500 -14.853205 8.199685 
 03D1bk 0.865000 0.001000 4.3521e-06 1.8700e-07 -0.245200 0.052900 0.157400 0.269200 52921.761719 0.280000 24.038300 0.045600 -1.9300e-08 3.5000e-09 0.004070 50.799999 40 0.118000 30.040001 26.740000 4.480000 4 0 0.027500 -11.382627 42.079586 
 06D4bw 0.732000 0.001000 6.3873e-06 2.0900e-07 -0.017900 0.051000 0.666400 0.242600 53909.230469 0.450000 23.621700 0.035000 -2.1200e-08 -5.3600e-10 0.001580 53.799999 48 0.261000 28.590000 19.129999 8.360000 4 0 0.025500 -11.910348 40.542110 
 04D3co 0.620000 0.001000 7.1680e-06 2.4000e-07 -0.044500 0.046600 -0.711700 0.230400 53101.558594 0.270000 23.496500 0.035700 -3.5000e-08 -4.5000e-09 0.002950 25.500000 39 0.952000 31.670000 30.840000 8.430000 4 0 0.009800 -12.943569 41.895840 
 04D4dw 1.031000 0.001000 3.5188e-06 2.3800e-07 -0.123500 0.060000 1.167300 0.469300 53200.585938 0.640000 24.268999 0.071200 -3.3700e-08 6.4800e-09 0.007290 50.700001 43 0.197000 16.090000 7.870000 7.770000 4 0 0.028800 -13.320704 44.142132 
 04D3cy 0.643000 0.001000 7.0981e-06 2.3100e-07 -0.061000 0.047100 -0.136200 0.233800 53101.335938 0.260000 23.507200 0.034700 -3.3300e-08 -2.5600e-09 0.002150 46.799999 39 0.182000 32.040001 30.510000 8.810000 4 0 0.010800 -12.627205 41.444519 
 05D3cq 0.890000 0.001000 4.9360e-06 1.9900e-07 -0.205500 0.056500 -0.848200 0.387300 53451.054688 0.770000 23.901600 0.042900 -3.2500e-08 1.4400e-09 0.008800 46.099998 42 0.307000 29.080000 27.799999 17.200001 4 0 0.009700 -5.568715 44.086128 
 05D2bt 0.680000 0.001000 9.4257e-06 2.4800e-07 -0.159800 0.033900 0.247300 0.181400 53401.281250 0.200000 23.199200 0.028200 -2.1900e-08 -2.4900e-09 0.001640 60.200001 38 0.012500 44.520000 42.209999 25.530001 4 0 0.020500 -13.582647 43.523006 
 03D4cx 0.949000 0.001000 3.8728e-06 2.1500e-07 0.038700 0.062900 -0.160100 0.593100 52882.722656 1.060000 24.164900 0.058600 -4.7900e-08 5.3200e-09 0.008340 35.299999 32 0.316000 15.300000 11.420000 9.520000 4 0 0.024400 -5.265053 40.814266 
 05D3kx 0.219000 0.001000 1.0536e-04 2.8200e-06 -0.041200 0.024900 0.719900 0.105500 53534.105469 0.100000 20.578300 0.028600 -8.8200e-08 -5.2600e-08 -2.8300e-05 13.300000 29 0.994000 519.099976 371.700012 194.960007 4 0 0.011400 -12.866251 42.808228 
 05D2ac 0.479000 0.001000 2.0006e-05 4.9600e-07 -0.050300 0.026100 1.009500 0.143300 53374.339844 0.180000 22.382099 0.026600 -2.4600e-08 -8.0600e-09 -2.8100e-05 49.299999 34 0.043900 104.910004 94.830002 39.040001 4 0 0.019200 -14.739495 44.712627 
 05D3gy 0.840000 0.001000 4.1740e-06 2.1100e-07 0.013300 0.060500 2.363200 0.653200 53475.097656 1.190000 24.083599 0.053500 -7.0900e-08 2.1600e-09 0.004590 67.699997 43 0.009540 21.209999 16.780001 9.420000 4 0 0.012600 -7.396019 42.550911 
 05D1iz 0.860000 0.001000 3.9879e-06 2.5600e-07 -0.115000 0.073500 1.259800 0.713600 53694.500000 0.750000 24.133101 0.067700 -1.1700e-07 -1.3500e-10 0.023300 23.900000 32 0.848000 12.490000 8.770000 8.350000 4 0 0.026100 -14.546844 40.199459 
 06D3gn 0.250000 0.001000 4.2148e-05 1.2500e-06 0.108100 0.027400 -0.544100 0.137600 53921.277344 0.110000 21.573099 0.031700 -7.8400e-08 -2.7100e-08 9.9400e-04 30.100000 16 0.017700 127.879997 115.449997 94.529999 4 0 0.009300 -11.976416 17.632959 
 05D4ej 0.585000 0.001000 7.5539e-06 2.1400e-07 -0.031400 0.033500 0.269600 0.189500 53627.796875 0.200000 23.439600 0.030400 -2.0700e-08 -2.5300e-09 3.6200e-04 47.299999 53 0.695000 38.279999 35.209999 19.770000 4 0 0.028600 -11.631644 34.336414 
 04D4in 0.516000 0.001000 1.6197e-05 4.5300e-07 -0.074400 0.028800 1.550800 0.197200 53278.445312 0.190000 22.611401 0.029900 -4.7100e-08 -7.4300e-09 9.1300e-04 19.900000 37 0.990000 72.470001 54.950001 33.080002 4 0 0.025300 -13.227860 44.054359 
 04D1de 0.768000 0.001000 5.1972e-06 1.7000e-07 -0.113500 0.050700 0.828300 0.258900 53245.972656 0.270000 23.845600 0.035000 -2.5000e-08 2.4900e-10 8.6100e-04 63 44 0.031800 41.700001 22.639999 10.140000 4 0 0.028600 -10.402956 43.241699 
 06D2ag 0.310000 0.001000 3.4467e-05 1.0900e-06 0.104000 0.025000 0.615400 0.141500 53756.011719 0.120000 21.791500 0.033900 -8.2800e-08 -1.8500e-08 1.8300e-04 20.500000 24 0.669000 160.750000 157.789993 107.820000 4 0 0.018800 -12.632648 34.588253 
 05D2dw 0.417000 0.001000 2.4073e-05 6.9600e-07 -0.024600 0.025800 1.037900 0.198200 53454.300781 0.170000 22.181200 0.031000 -7.6300e-08 -1.2400e-08 0.001120 19.299999 22 0.626000 92 77.120003 76.040001 4 0 0.019400 -9.794397 34.580269 
 04D1ff 0.860000 0.001000 4.7033e-06 1.7900e-07 0.034800 0.052600 0.678000 0.290300 53251.128906 0.330000 23.954000 0.040500 -2.6400e-08 1.9400e-09 0.002410 57.799999 48 0.156000 33.570000 12 8.760000 4 0 0.027300 -12.661916 42.640923 
 06D1ab 0.182000 0.001000 5.9665e-05 3.5100e-06 0.158500 0.050500 -2.049900 0.271500 53745.523438 0.290000 21.195700 0.062000 -3.4100e-07 -1.4800e-07 0.002630 31.500000 14 0.004680 122.730003 113.970001 88.019997 4 0 0.025600 -16.279758 20.089344 
 03D4dy 0.610000 0.001000 1.1549e-05 3.3600e-07 -0.089500 0.034900 1.254800 0.232300 52904.171875 0.300000 22.978600 0.031200 -3.9700e-08 -4.0000e-09 0.001360 22.799999 30 0.825000 44.820000 44.590000 28.570000 4 0 0.025700 -14.778616 36.080273 
 04D3df 0.470000 0.001000 8.9342e-06 2.3500e-07 0.107400 0.032300 -1.806900 0.167800 53119.648438 0.250000 23.257401 0.028200 -1.2000e-08 -4.5000e-09 1.9300e-04 55.400002 39 0.043000 76.110001 32.580002 24.120001 4 0 0.008600 -6.910539 42.661633 
 05D3jr 0.370000 0.001000 2.0194e-05 5.2300e-07 0.058200 0.023000 -0.915400 0.140600 53495 0.360000 22.372000 0.027800 4.1900e-09 -8.8500e-09 -1.6800e-04 45.099998 40 0.267000 109.220001 89.580002 78.629997 4 0 0.007800 -0.387685 42.635239 
 05D1ix 0.490000 0.001000 1.6450e-05 4.4000e-07 -0.073900 0.026200 0.529700 0.160300 53719.382812 0.150000 22.594601 0.028700 -3.2000e-08 -7.2700e-09 5.6400e-04 37.900002 30 0.154000 105.389999 80.459999 56.169998 4 0 0.027200 -14.041814 33.480732 
 03D1aw 0.582000 0.001000 8.5680e-06 2.4100e-07 -0.032800 0.036200 1.113400 0.327000 52902.593750 0.410000 23.302799 0.030200 -3.8200e-08 -3.3100e-09 0.002420 43 36 0.198000 48.750000 38.130001 15.590000 4 0 0.025200 -13.916136 44.043034 
 04D2ac 0.348000 0.001000 2.7115e-05 7.6000e-07 0.067000 0.029700 0.403900 0.200600 53032.347656 0.250000 22.052000 0.030000 -3.5500e-08 -1.3200e-08 -2.8700e-04 17.400000 8 0.026400 137.949997 130 79.070000 4 0 0.019700 -8.054892 38.660728 
 03D3aw 0.449000 0.001000 2.0524e-05 8.5000e-07 -0.102100 0.040900 0.569200 0.280500 52767.394531 0.240000 22.354300 0.044100 -1.7400e-07 -1.6900e-08 0.001060 24.500000 13 0.026700 103.199997 52.240002 6.560000 4 0 0.008800 -9.560995 39.273869 
 06D3el 0.519000 0.001000 1.6153e-05 3.9300e-07 -0.146200 0.027000 0.863100 0.159500 53894.457031 0.160000 22.614300 0.026100 -2.8900e-08 -5.5300e-09 4.4500e-04 48.700001 37 0.093700 78.580002 76 47.349998 4 0 0.012500 -12.571956 32.168621 
 04D2gc 0.521000 0.001000 1.0832e-05 3.0800e-07 0.020000 0.035300 1.140500 0.261700 53118.164062 0.310000 23.048201 0.030500 -4.3000e-08 -3.3000e-08 0.001030 10.300000 14 0.743000 65.949997 39.299999 27.139999 4 0 0.018800 -8.444706 21.760031 
 06D2cd 0.930000 0.001000 2.6795e-06 3.1100e-07 0.080000 0.110000 2.105100 2.168100 53792.046875 2.160000 24.564899 0.119200 -1.1000e-07 1.3500e-09 0.004800 18.700001 27 0.879000 16.629999 6.400000 5.350000 4 0 0.020200 -13.277929 44.680294 
 04D1rx 0.985000 0.001000 2.9662e-06 1.5800e-07 -0.094000 0.057100 0.727600 0.508300 53352.507812 0.830000 24.454500 0.056400 -1.7900e-08 3.9300e-09 0.010500 26.500000 25 0.381000 21.010000 9.990000 9.480000 4 0 0.024800 -15.155598 19.024582 
 05D2nt 0.757000 0.001000 5.3496e-06 1.6800e-07 0.001800 0.049700 1.573600 0.364100 53727.101562 0.470000 23.814199 0.033500 -3.1700e-08 -1.6200e-09 0.003780 28.600000 31 0.588000 33.820000 28.959999 18.010000 4 0 0.017900 -13.950198 42.242443 
 03D1fq 0.800000 0.001000 3.6564e-06 1.4800e-07 -0.048700 0.061700 -0.795000 0.372300 52998.867188 0.640000 24.227400 0.043200 -1.8100e-08 3.2800e-09 0.004150 11.500000 14 0.645000 24.940001 15.620000 6.100000 4 0 0.026100 -14.777365 15.261698 
 04D1rh 0.436000 0.001000 2.1786e-05 5.5000e-07 -0.055500 0.026100 1.038900 0.256100 53350.667969 0.350000 22.289499 0.027100 -3.0100e-08 -9.0800e-09 2.6400e-04 20.200001 21 0.506000 88.570000 84.209999 56.990002 4 0 0.025400 -14.092958 24.787287 
 04D4ib 0.699000 0.001000 8.5149e-06 2.3400e-07 -0.112800 0.035000 0.890600 0.233900 53267.218750 0.320000 23.309601 0.029400 -2.0500e-08 -1.0700e-09 0.002370 28.799999 38 0.858000 37.750000 31.910000 17.900000 4 0 0.027400 -8.139248 37.698837 
 03D1bm 0.575000 0.001000 4.1812e-06 1.5900e-07 0.354200 0.054500 0.530800 0.348600 52917.664062 0.350000 24.081699 0.040600 -3.3400e-08 -3.4900e-09 9.8500e-04 60.099998 37 0.009480 23.600000 19.490000 6.660000 4 0 0.028300 -10.897338 34.670616 
 05D3gp 0.580000 0.001000 9.1772e-06 4.3100e-07 -0.085400 0.045800 -0.563000 0.415800 53454.902344 0.360000 23.228201 0.049800 -1.4100e-07 -8.3800e-09 0.007180 42.700001 41 0.399000 27.730000 16.280001 9.490000 4 0 0.008800 -9.091593 43.922157 
 03D1co 0.679000 0.001000 5.4032e-06 2.2500e-07 -0.058000 0.046700 0.755400 0.417400 52954.421875 0.400000 23.803400 0.044300 -6.5300e-08 -2.5300e-09 0.006490 41.900002 43 0.520000 23.100000 20.370001 7.700000 4 0 0.029900 -14.877913 42.834084 
 04D2fp 0.415000 0.001000 2.2215e-05 5.6600e-07 -0.048100 0.027000 0.335800 0.145400 53107.417969 0.180000 22.268400 0.027300 -2.6900e-08 -9.4800e-09 -9.3300e-05 19.500000 17 0.300000 68.129997 65.760002 37.189999 4 0 0.019700 -9.926096 30.986008 
 04D4fx 0.629000 0.001000 9.0283e-06 2.6900e-07 -0.007200 0.035000 0.973700 0.235700 53242.492188 0.240000 23.246000 0.031900 -3.7200e-08 -3.1500e-09 0.001040 49.700001 43 0.223000 51.810001 41.660000 16.059999 4 0 0.028000 -11.013680 44.676163 
 05D4be 0.537000 0.001000 1.6136e-05 4.1200e-07 -0.163200 0.027400 1.047400 0.165200 53551.507812 0.230000 22.615499 0.027400 -2.6000e-08 -5.4500e-09 1.7300e-04 83.599998 51 0.002680 59.610001 55.709999 52.520000 4 0 0.028200 -14.259274 42.890919 
 06D2ga 0.840000 0.001000 4.4516e-06 3.3100e-07 -0.025600 0.076300 1.681400 1.083600 53869.210938 0.870000 24.013700 0.077900 -2.6100e-07 -2.5900e-09 0.038000 11.300000 13 0.584000 19.620001 12.970000 7.140000 4 0 0.019800 -11.374167 9.267393 
 05D3mn 0.760000 0.001000 5.6671e-06 1.4300e-07 -0.026000 0.048500 0.118400 0.298000 53559.343750 0.360000 23.751600 0.027100 -1.1600e-08 -1.3600e-10 0.002220 19.799999 18 0.344000 58.520000 35.290001 15.490000 4 0 0.008900 -14.225318 15.293503 
 05D2ct 0.734000 0.001000 4.1330e-06 2.2000e-07 0.096900 0.056600 0.325400 0.499200 53425.179688 0.470000 24.094299 0.056400 -8.2100e-08 -1.9800e-09 0.007650 39.799999 31 0.134000 19.770000 14.610000 7.420000 4 0 0.017700 -9.653322 40.467876 
 05D2by 0.891000 0.001000 3.4904e-06 1.6100e-07 -0.014800 0.058400 1.526600 0.541300 53413.132812 0.770000 24.277800 0.048800 -3.1700e-08 3.2700e-09 0.006630 24.700001 31 0.783000 26.080000 14.460000 11.210000 4 0 0.017700 -14.585594 43.479332 
